"handle","title","product_id","variant_id","sku","barcode","options","price","status","created_at","vendor","fulfillment_service"
"just-to-get-by-youth-shirt","Just To Get By youth shirt","gid://shopify/Product/6603271307328","gid://shopify/ProductVariant/39428845371456","6168765_10632","","Red / S","30.00","active","2022-05-14T12:00:19-05:00","MyShirtsDope.com","manual"
"just-to-get-by-youth-shirt","Just To Get By youth shirt","gid://shopify/Product/6603271307328","gid://shopify/ProductVariant/39428845404224","6168765_9594","","Athletic Heather / S","30.00","active","2022-05-14T12:00:19-05:00","MyShirtsDope.com","manual"
"just-to-get-by-youth-shirt","Just To Get By youth shirt","gid://shopify/Product/6603271307328","gid://shopify/ProductVariant/39428845436992","6168765_11221","","True Royal / S","30.00","active","2022-05-14T12:00:19-05:00","MyShirtsDope.com","manual"
"just-to-get-by-youth-shirt","Just To Get By youth shirt","gid://shopify/Product/6603271307328","gid://shopify/ProductVariant/39428845469760","6168765_9426","","White / S","30.00","active","2022-05-14T12:00:19-05:00","MyShirtsDope.com","manual"
"just-to-get-by-youth-shirt","Just To Get By youth shirt","gid://shopify/Product/6603271307328","gid://shopify/ProductVariant/39428845502528","6168765_10628","","Kelly / S","30.00","active","2022-05-14T12:00:19-05:00","MyShirtsDope.com","manual"
"just-to-get-by-youth-shirt","Just To Get By youth shirt","gid://shopify/Product/6603271307328","gid://shopify/ProductVariant/39428845535296","6168765_9427","","White / M","30.00","active","2022-05-14T12:00:19-05:00","MyShirtsDope.com","manual"
"just-to-get-by-youth-shirt","Just To Get By youth shirt","gid://shopify/Product/6603271307328","gid://shopify/ProductVariant/39428845568064","6168765_11222","","True Royal / M","30.00","active","2022-05-14T12:00:19-05:00","MyShirtsDope.com","manual"
"just-to-get-by-youth-shirt","Just To Get By youth shirt","gid://shopify/Product/6603271307328","gid://shopify/ProductVariant/39428845600832","6168765_10629","","Kelly / M","30.00","active","2022-05-14T12:00:19-05:00","MyShirtsDope.com","manual"
"just-to-get-by-youth-shirt","Just To Get By youth shirt","gid://shopify/Product/6603271307328","gid://shopify/ProductVariant/39428845633600","6168765_10633","","Red / M","30.00","active","2022-05-14T12:00:19-05:00","MyShirtsDope.com","manual"
"just-to-get-by-youth-shirt","Just To Get By youth shirt","gid://shopify/Product/6603271307328","gid://shopify/ProductVariant/39428845666368","6168765_9597","","Athletic Heather / M","30.00","active","2022-05-14T12:00:19-05:00","MyShirtsDope.com","manual"
"just-to-get-by-youth-shirt","Just To Get By youth shirt","gid://shopify/Product/6603271307328","gid://shopify/ProductVariant/39428845699136","6168765_9428","","White / L","30.00","active","2022-05-14T12:00:19-05:00","MyShirtsDope.com","manual"
"just-to-get-by-youth-shirt","Just To Get By youth shirt","gid://shopify/Product/6603271307328","gid://shopify/ProductVariant/39428845731904","6168765_9600","","Athletic Heather / L","30.00","active","2022-05-14T12:00:19-05:00","MyShirtsDope.com","manual"
"just-to-get-by-youth-shirt","Just To Get By youth shirt","gid://shopify/Product/6603271307328","gid://shopify/ProductVariant/39428845764672","6168765_10630","","Kelly / L","30.00","active","2022-05-14T12:00:19-05:00","MyShirtsDope.com","manual"
"just-to-get-by-youth-shirt","Just To Get By youth shirt","gid://shopify/Product/6603271307328","gid://shopify/ProductVariant/39428845797440","6168765_11223","","True Royal / L","30.00","active","2022-05-14T12:00:19-05:00","MyShirtsDope.com","manual"
"just-to-get-by-youth-shirt","Just To Get By youth shirt","gid://shopify/Product/6603271307328","gid://shopify/ProductVariant/39428845830208","6168765_10634","","Red / L","30.00","active","2022-05-14T12:00:19-05:00","MyShirtsDope.com","manual"
"just-to-get-by-youth-shirt","Just To Get By youth shirt","gid://shopify/Product/6603271307328","gid://shopify/ProductVariant/39428845862976","6168765_10631","","Kelly / XL","30.00","active","2022-05-14T12:00:19-05:00","MyShirtsDope.com","manual"
"just-to-get-by-youth-shirt","Just To Get By youth shirt","gid://shopify/Product/6603271307328","gid://shopify/ProductVariant/39428845895744","6168765_11224","","True Royal / XL","30.00","active","2022-05-14T12:00:19-05:00","MyShirtsDope.com","manual"
"just-to-get-by-youth-shirt","Just To Get By youth shirt","gid://shopify/Product/6603271307328","gid://shopify/ProductVariant/39428845928512","6168765_9603","","Athletic Heather / XL","30.00","active","2022-05-14T12:00:19-05:00","MyShirtsDope.com","manual"
"just-to-get-by-youth-shirt","Just To Get By youth shirt","gid://shopify/Product/6603271307328","gid://shopify/ProductVariant/39428845961280","6168765_10635","","Red / XL","30.00","active","2022-05-14T12:00:19-05:00","MyShirtsDope.com","manual"
"just-to-get-by-youth-shirt","Just To Get By youth shirt","gid://shopify/Product/6603271307328","gid://shopify/ProductVariant/39428845994048","6168765_9429","","White / XL","30.00","active","2022-05-14T12:00:19-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837212224","6972342_5538","","Red / S","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837244992","6972342_10849","","Light Pink / S","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837277760","6972342_5610","","Sport Grey / S","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837310528","6972342_10841","","Light Blue / S","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837343296","6972342_5522","","White / S","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837376064","6972342_5562","","Indigo Blue / S","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837408832","6972342_5546","","Irish Green / S","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837441600","6972342_10842","","Light Blue / M","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837474368","6972342_5547","","Irish Green / M","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837507136","6972342_10850","","Light Pink / M","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837539904","6972342_5539","","Red / M","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837572672","6972342_5563","","Indigo Blue / M","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837605440","6972342_5523","","White / M","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837638208","6972342_5611","","Sport Grey / M","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837670976","6972342_10851","","Light Pink / L","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837703744","6972342_10843","","Light Blue / L","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837736512","6972342_5524","","White / L","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837769280","6972342_5612","","Sport Grey / L","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837802048","6972342_5564","","Indigo Blue / L","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837834816","6972342_5540","","Red / L","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837867584","6972342_5548","","Irish Green / L","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837900352","6972342_5613","","Sport Grey / XL","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837933120","6972342_5525","","White / XL","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837965888","6972342_5541","","Red / XL","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428837998656","6972342_10852","","Light Pink / XL","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428838031424","6972342_5565","","Indigo Blue / XL","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428838064192","6972342_5549","","Irish Green / XL","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428838096960","6972342_10844","","Light Blue / XL","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428838129728","6972342_5614","","Sport Grey / 2XL","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428838162496","6972342_5566","","Indigo Blue / 2XL","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428838195264","6972342_10845","","Light Blue / 2XL","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428838228032","6972342_10853","","Light Pink / 2XL","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428838260800","6972342_5542","","Red / 2XL","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428838293568","6972342_5550","","Irish Green / 2XL","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-hoodie","Keep On Keepin On hoodie","gid://shopify/Product/6603269013568","gid://shopify/ProductVariant/39428838326336","6972342_5526","","White / 2XL","60.00","active","2022-05-14T11:19:30-05:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-onesie","Keep On Keepin On onesie","gid://shopify/Product/6590524784704","gid://shopify/ProductVariant/39389174005824","4309708_9454","","Heather Columbia Blue / 3-6m","30.00","active","2022-01-24T16:03:41-06:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-onesie","Keep On Keepin On onesie","gid://shopify/Product/6590524784704","gid://shopify/ProductVariant/39389174038592","4309708_10333","","Athletic Heather / 3-6m","30.00","active","2022-01-24T16:03:41-06:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-onesie","Keep On Keepin On onesie","gid://shopify/Product/6590524784704","gid://shopify/ProductVariant/39389174071360","4309708_9442","","Pink / 3-6m","30.00","active","2022-01-24T16:03:41-06:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-onesie","Keep On Keepin On onesie","gid://shopify/Product/6590524784704","gid://shopify/ProductVariant/39389174104128","4309708_9438","","White / 3-6m","30.00","active","2022-01-24T16:03:41-06:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-onesie","Keep On Keepin On onesie","gid://shopify/Product/6590524784704","gid://shopify/ProductVariant/39389174136896","4309708_9455","","Heather Columbia Blue / 6-12m","30.00","active","2022-01-24T16:03:41-06:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-onesie","Keep On Keepin On onesie","gid://shopify/Product/6590524784704","gid://shopify/ProductVariant/39389174169664","4309708_10334","","Athletic Heather / 6-12m","30.00","active","2022-01-24T16:03:41-06:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-onesie","Keep On Keepin On onesie","gid://shopify/Product/6590524784704","gid://shopify/ProductVariant/39389174202432","4309708_9443","","Pink / 6-12m","30.00","active","2022-01-24T16:03:41-06:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-onesie","Keep On Keepin On onesie","gid://shopify/Product/6590524784704","gid://shopify/ProductVariant/39389174235200","4309708_9439","","White / 6-12m","30.00","active","2022-01-24T16:03:41-06:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-onesie","Keep On Keepin On onesie","gid://shopify/Product/6590524784704","gid://shopify/ProductVariant/39389174267968","4309708_9456","","Heather Columbia Blue / 12-18m","30.00","active","2022-01-24T16:03:41-06:00","MyShirtsDope.com","manual"
"keep-on-keepin-on-onesie","Keep On Keepin On onesie","gid://shopify/Product/6590524784704","gid://shopify/ProductVariant/39389174300736","4309708_10335","","Athletic Heather / 12-18m","30.00","active","2022-01-24T16:03:41-06:00","MyShirtsDope.com","manual"
